Date,T1M,T3M,T6M,T1Y,T2Y,T3Y,T4Y,T5Y,T6Y,T7Y,T10Y,T15Y,T20Y,T30Y
2016/03/14,0.4413,0.63955,0.9104,0.834,1.0097,1.1603,1.2857,1.397,1.498,1.5885,1.8025,2.027,2.1445,2.2325
2016/03/15,0.44125,0.64195,0.9123,0.8498,1.0311,1.1793,1.306,1.417,1.518,1.6081,1.8211,2.043,2.159,2.2451
2016/03/16,0.4399,0.639,0.9174,0.7748,0.9293,1.0691,1.1947,1.3089,1.4175,1.5163,1.7468,1.9828,2.105,2.1985
2016/03/17,0.4321,0.6234,0.8883,0.7825,0.9345,1.0705,1.1935,1.3054,1.4123,1.508,1.7345,1.9679,2.089,2.181
2016/03/18,0.4283,0.6243,0.8912,0.7785,0.917,1.0445,1.164,1.2743,1.38,1.4773,1.706,1.946,2.07,2.166
2016/03/21,0.4318,0.6246,0.89815,0.8025,0.9555,1.091,1.2125,1.3247,1.431,1.528,1.755,1.9917,2.1135,2.2071
2016/03/22,0.4315,0.62835,0.9049,0.819,0.982,1.125,1.2495,1.362,1.4683,1.5645,1.788,2.0155,2.1326,2.2215
2016/03/23,0.433,0.6301,0.9131,0.811,0.9595,1.0905,1.207,1.3131,1.4175,1.513,1.7365,1.9625,2.0778,2.1635
2016/03/24,0.435,0.6286,0.9109,0.823,0.9725,1.1203,1.2357,1.341,1.4465,1.5435,1.771,1.9905,2.1068,2.1925
2016/03/29,0.4329,0.63085,0.9139,0.768,0.8933,1.0163,1.1335,1.243,1.349,1.447,1.6761,1.9155,2.038,2.134
2016/03/30,0.434,0.6251,0.8989,0.744,0.8625,0.9808,1.0985,1.2138,1.328,1.434,1.681,1.938,2.069,2.1735
2016/03/31,0.43725,0.6286,0.8997,0.74,0.842,0.948,1.06,1.172,1.284,1.3898,1.638,1.8977,2.0305,2.137
2016/04/01,0.43735,0.6291,0.9011,0.758,0.8703,0.9785,1.087,1.196,1.304,1.407,1.6495,1.9015,2.0319,2.131
2016/04/04,0.4402,0.6301,0.9041,0.75,0.8597,0.9648,1.0708,1.1775,1.287,1.3898,1.6345,1.8888,2.02,2.1225
2016/04/05,0.4385,0.6266,0.8919,0.736,0.8365,0.9317,1.035,1.1417,1.249,1.351,1.591,1.8435,1.9745,2.075
2016/04/06,0.439,0.6306,0.8972,0.747,0.8555,0.958,1.0635,1.171,1.28,1.3833,1.6286,1.8845,2.0175,2.1196
2016/04/07,0.43645,0.6288,0.89465,0.7285,0.8249,0.9163,1.015,1.1173,1.2213,1.3205,1.5612,1.8152,1.948,2.0495
2016/04/08,0.4347,0.6308,0.8949,0.7425,0.845,0.941,1.043,1.146,1.253,1.356,1.6025,1.863,1.9985,2.1025
2016/04/11,0.4359,0.62985,0.8964,0.7425,0.8435,0.9425,1.044,1.1475,1.2535,1.3555,1.6018,1.8653,2.003,2.1093
2016/04/12,0.43715,0.6296,0.89415,0.7535,0.8678,0.9723,1.079,1.186,1.293,1.3948,1.6403,1.8985,2.032,2.1335
2016/04/13,0.43275,0.62835,0.89915,0.7525,0.8675,0.972,1.0747,1.178,1.284,1.3822,1.6241,1.8824,2.0165,2.1195
2016/04/14,0.43625,0.63285,0.9024,0.763,0.8828,0.9905,1.1,1.2083,1.3138,1.4113,1.6502,1.9028,2.0345,2.133
2016/04/15,0.43625,0.6331,0.9019,0.7515,0.857,0.9593,1.0625,1.167,1.272,1.3693,1.6077,1.862,1.9948,2.095
2016/04/18,0.43875,0.63435,0.9009,0.7548,0.8685,0.9732,1.079,1.1841,1.2892,1.3865,1.6261,1.8795,2.0111,2.1105
2016/04/19,0.44115,0.63485,0.90365,0.7708,0.8953,1.003,1.1092,1.2141,1.317,1.413,1.6474,1.9,2.032,2.1325
2016/04/20,0.44125,0.6351,0.90415,0.795,0.9355,1.0557,1.1698,1.278,1.3835,1.4797,1.7122,1.9633,2.095,2.194
2016/04/21,0.43885,0.6381,0.91315,0.799,0.9418,1.0651,1.1807,1.2899,1.3945,1.4903,1.722,1.975,2.1085,2.21
2016/04/22,0.43645,0.63585,0.90865,0.8045,0.952,1.08,1.1997,1.3115,1.4185,1.516,1.7509,2.004,2.1375,2.238
2016/04/25,0.43695,0.63385,0.9104,0.8105,0.9645,1.0967,1.2195,1.333,1.4412,1.5405,1.776,2.0295,2.1635,2.2635
2016/04/26,0.4377,0.63435,0.9119,0.8105,0.9709,1.1052,1.2298,1.345,1.454,1.553,1.7881,2.043,2.1775,2.2795
2016/04/27,0.4352,0.63835,0.9139,0.7905,0.9365,1.0585,1.173,1.281,1.388,1.486,1.724,1.987,2.1255,2.2315
2016/04/28,0.4388,0.6366,0.90465,0.7825,0.9175,1.0373,1.1515,1.2598,1.366,1.4638,1.702,1.9647,2.1027,2.21
2016/04/29,0.43575,0.6366,0.90415,0.783,0.919,1.0402,1.157,1.2677,1.377,1.4765,1.716,1.975,2.1095,2.213
2016/05/03,0.4359,0.6329,0.90715,0.768,0.8978,1.0095,1.1207,1.2295,1.3365,1.4368,1.6793,1.943,2.0815,2.1893
2016/05/04,0.4359,0.6341,0.9071,0.7595,0.8815,0.9893,1.0975,1.2032,1.309,1.4065,1.646,1.9085,2.0465,2.154
2016/05/05,0.43715,0.6318,0.9083,0.75,0.8595,0.959,1.063,1.1645,1.268,1.3643,1.6018,1.867,2.0073,2.1165
2016/05/06,0.4379,0.6296,0.90715,0.758,0.8747,0.9782,1.085,1.1885,1.2926,1.3903,1.6295,1.8928,2.0315,2.1395
2016/05/09,0.43865,0.6296,0.9054,0.7388,0.8458,0.9455,1.0465,1.148,1.2515,1.349,1.5913,1.8599,2.0015,2.1135
2016/05/10,0.4373,0.6281,0.9049,0.7485,0.862,0.963,1.0643,1.1658,1.268,1.3645,1.6038,1.8706,2.011,2.1225
2016/05/11,0.43465,0.6266,0.9049,0.7505,0.8655,0.963,1.061,1.1585,1.2565,1.3495,1.5805,1.8438,1.9835,2.093
2016/05/12,0.43445,0.6261,0.90665,0.7635,0.8895,0.9945,1.0968,1.1955,1.2937,1.385,1.6133,1.8695,2.005,2.111
2016/05/13,0.43395,0.6276,0.9069,0.7585,0.882,0.9828,1.0765,1.1677,1.2607,1.3488,1.5708,1.8275,1.9635,2.0715
2016/05/16,0.4362,0.6261,0.9064,0.7785,0.915,1.0245,1.1212,1.215,1.309,1.398,1.6199,1.8715,2.0065,2.1115
2016/05/17,0.4387,0.6251,0.9116,0.8055,0.9525,1.0637,1.161,1.2527,1.345,1.4295,1.6435,1.8878,2.019,2.12
2016/05/18,0.43845,0.6356,0.93085,0.848,1.0077,1.1298,1.234,1.3273,1.4165,1.4995,1.705,1.9397,2.0675,2.1645
2016/05/19,0.443,0.6539,0.9571,0.859,1.0175,1.1385,1.2418,1.3325,1.4215,1.5046,1.71,1.9361,2.0589,2.1502
2016/05/20,0.44325,0.6613,0.9554,0.8618,1.0155,1.1323,1.2325,1.3218,1.41,1.4925,1.698,1.9265,2.0508,2.1431
2016/05/23,0.446,0.6623,0.9579,0.871,1.0305,1.1488,1.244,1.329,1.415,1.4943,1.6956,1.925,2.0505,2.1435
2016/05/24,0.4442,0.6653,0.96815,0.8835,1.0558,1.1813,1.2795,1.3645,1.448,1.5253,1.7218,1.947,2.0705,2.1615
2016/05/25,0.4497,0.66655,0.9756,0.8735,1.0478,1.1755,1.2745,1.361,1.4445,1.524,1.7225,1.9555,2.0828,2.179
2016/05/26,0.45445,0.67405,0.9771,0.852,1.0082,1.1298,1.2295,1.3175,1.4053,1.4855,1.689,1.928,2.0588,2.1592
2016/05/27,0.45665,0.67305,0.9781,0.882,1.064,1.1855,1.2795,1.3545,1.4492,1.524,1.7103,1.9565,2.074,2.1695
2016/05/31,0.46885,0.6858,0.9931,0.871,1.0294,1.1495,1.25,1.3385,1.4237,1.5027,1.703,1.9383,2.067,2.166
2016/06/01,0.46955,0.6813,0.9854,0.881,1.0455,1.1681,1.2665,1.3505,1.4325,1.5079,1.7,1.9247,2.0485,2.1425
2016/06/02,0.46305,0.6801,0.9839,0.8795,1.0365,1.152,1.2454,1.3255,1.406,1.481,1.6733,1.8975,2.021,2.114
2016/06/03,0.4648,0.68215,0.9857,0.8043,0.9253,1.0253,1.1175,1.2029,1.2857,1.3655,1.57,1.8055,1.9345,2.0333
2016/06/06,0.44705,0.66065,0.9542,0.8125,0.9403,1.0425,1.1378,1.229,1.3185,1.4025,1.6167,1.857,1.988,2.09
2016/06/07,0.4458,0.6566,0.9489,0.7995,0.9235,1.0223,1.116,1.2055,1.293,1.3755,1.5885,1.83,1.9615,2.0645
2016/06/08,0.4453,0.658,0.947,0.799,0.9205,1.0185,1.1106,1.1982,1.284,1.365,1.5725,1.8045,1.932,2.0293
2016/06/09,0.44705,0.65605,0.9439,0.7915,0.9082,1.005,1.0976,1.1845,1.2723,1.3516,1.5582,1.7885,1.9145,2.011
2016/06/10,0.44655,0.6556,0.94415,0.7695,0.8718,0.9623,1.05,1.1355,1.222,1.305,1.5165,1.751,1.8785,1.9775
2016/06/13,0.44205,0.6525,0.9364,0.7598,0.8545,0.9355,1.0173,1.0995,1.185,1.2684,1.481,1.7173,1.846,1.9465
2016/06/14,0.4423,0.6548,0.9339,0.7766,0.874,0.952,1.0323,1.1142,1.1975,1.278,1.4843,1.7152,1.842,1.941
2016/06/15,0.44605,0.65635,0.9429,0.7403,0.8233,0.8988,0.9755,1.056,1.144,1.2285,1.445,1.6865,1.8185,1.922
2016/06/16,0.44805,0.6466,0.9246,0.744,0.833,0.9115,0.9926,1.0745,1.1585,1.24,1.4485,1.679,1.806,1.9045
2016/06/17,0.4478,0.6444,0.92465,0.75,0.8469,0.9315,1.0169,1.1025,1.191,1.275,1.4875,1.7167,1.8422,1.939
2016/06/20,0.44805,0.6465,0.93065,0.779,0.8918,0.987,1.079,1.1705,1.263,1.3503,1.568,1.799,1.925,2.021
2016/06/21,0.4508,0.64185,0.93115,0.7805,0.898,0.9958,1.0912,1.1867,1.2805,1.369,1.5872,1.8187,1.9455,2.0425
2016/06/22,0.45205,0.6401,0.92965,0.7665,0.876,0.9728,1.0697,1.1667,1.2605,1.3473,1.5649,1.7985,1.9275,2.026
2016/06/23,0.4533,0.6401,0.9289,0.789,0.9145,1.0217,1.123,1.22,1.316,1.4056,1.626,1.8605,1.99,2.0885
2016/06/24,0.4493,0.6236,0.8941,0.665,0.7517,0.8445,0.9404,1.037,1.129,1.214,1.438,1.6905,1.8305,1.941
2016/06/27,0.4588,0.6271,0.88685,0.657,0.7132,0.7794,0.859,0.9448,1.0283,1.1065,1.3135,1.5521,1.685,1.7905
2016/06/28,0.4603,0.6311,0.89815,0.667,0.7343,0.8053,0.888,0.973,1.06,1.1398,1.3485,1.5788,1.7065,1.8056
2016/06/29,0.46655,0.6461,0.91365,0.6975,0.772,0.851,0.936,1.0234,1.1108,1.1928,1.4018,1.628,1.7525,1.85
2016/06/30,0.46505,0.6541,0.92415,0.675,0.7335,0.8072,0.8928,0.9823,1.0707,1.1533,1.365,1.598,1.7265,1.8285
2016/07/01,0.46755,0.65335,0.92365,0.6897,0.7555,0.8245,0.9045,0.9855,1.069,1.143,1.347,1.5718,1.6975,1.793
2016/07/05,0.4703,0.6571,0.9274,0.6835,0.7285,0.7873,0.859,0.937,1.0175,1.095,1.2935,1.5205,1.6445,1.7425
2016/07/06,0.47255,0.6611,0.92415,0.6928,0.7425,0.8,0.8643,0.9338,1.011,1.0848,1.2762,1.4995,1.6235,1.7205
2016/07/07,0.4743,0.6646,0.9349,0.7065,0.7595,0.8165,0.8819,0.9516,1.0265,1.0985,1.2865,1.5055,1.6273,1.7225
2016/07/08,0.4758,0.6671,0.9374,0.718,0.7675,0.8145,0.8689,0.9283,0.9982,1.0657,1.2468,1.4627,1.5823,1.6775
2016/07/11,0.47785,0.6691,0.9514,0.747,0.822,0.8821,0.943,1.0075,1.0762,1.1437,1.3193,1.5205,1.6333,1.7195
2016/07/12,0.47935,0.67335,0.966,0.7703,0.8565,0.9285,0.9979,1.0681,1.1405,1.2098,1.3895,1.594,1.708,1.795
2016/07/13,0.48135,0.6801,0.9801,0.757,0.8305,0.896,0.9617,1.0281,1.097,1.163,1.334,1.5314,1.642,1.726
2016/07/14,0.4821,0.6791,0.98335,0.771,0.8568,0.9325,1.0015,1.0693,1.142,1.2118,1.3901,1.5945,1.71,1.7972
2016/07/15,0.4833,0.68785,0.9938,0.7915,0.879,0.9535,1.0223,1.089,1.162,1.2319,1.41,1.6141,1.728,1.8145
2016/07/18,0.48655,0.6956,1.0028,0.8075,0.8985,0.9725,1.042,1.113,1.1867,1.2577,1.4375,1.6405,1.7535,1.8395
2016/07/19,0.4853,0.6971,1.0073,0.8165,0.905,0.9745,1.04,1.1061,1.1778,1.246,1.422,1.6247,1.738,1.824
2016/07/20,0.4874,0.7016,1.0202,0.8395,0.9353,1.0093,1.078,1.1455,1.217,1.2848,1.4581,1.6572,1.769,1.8535
2016/07/21,0.4879,0.7145,1.0319,0.8615,0.955,1.0237,1.088,1.1526,1.223,1.2937,1.4699,1.6704,1.7822,1.8683
2016/07/22,0.4904,0.721,1.0444,0.87,0.9671,1.0393,1.1057,1.17,1.2397,1.3069,1.4783,1.6695,1.7762,1.8558
2016/07/25,0.4909,0.7335,1.0597,0.891,0.991,1.062,1.1286,1.193,1.259,1.3225,1.488,1.6758,1.782,1.8605
2016/07/26,0.49265,0.743,1.0732,0.8807,0.971,1.0395,1.1039,1.169,1.2353,1.2987,1.4653,1.6582,1.7675,1.8485
2016/07/27,0.49565,0.7515,1.0867,0.8695,0.9477,1.0065,1.061,1.1175,1.1805,1.242,1.4039,1.5935,1.701,1.7815
2016/07/28,0.4939,0.7565,1.0922,0.854,0.9258,0.9866,1.0468,1.108,1.173,1.2358,1.4005,1.5945,1.7043,1.787
2016/07/29,0.4959,0.7591,1.1117,0.8245,0.8805,0.9333,0.9905,1.052,1.119,1.183,1.352,1.5465,1.6563,1.738
2016/08/01,0.4939,0.7591,1.1147,0.845,0.9088,0.9677,1.0325,1.1025,1.174,1.2418,1.418,1.6175,1.7305,1.816
2016/08/02,0.4939,0.7676,1.1272,0.859,0.9228,0.984,1.0525,1.125,1.199,1.2692,1.449,1.649,1.761,1.8445
2016/08/03,0.4969,0.7776,1.1442,0.874,0.9293,0.9838,1.0465,1.115,1.1883,1.2583,1.4379,1.6365,1.748,1.8315
2016/08/04,0.4984,0.7876,1.1582,0.866,0.913,0.9609,1.0175,1.0817,1.151,1.22,1.3966,1.5945,1.7053,1.789
2016/08/05,0.5039,0.79235,1.1607,0.9155,0.991,1.054,1.1177,1.185,1.252,1.3155,1.4795,1.6653,1.769,1.8456
2016/08/08,0.5119,0.8065,1.1852,0.9305,1.0085,1.0733,1.1345,1.1988,1.265,1.3276,1.4882,1.6705,1.7735,1.8485
2016/08/09,0.51315,0.816,1.1962,0.9295,0.9948,1.0495,1.104,1.163,1.2245,1.2838,1.4385,1.6175,1.7192,1.7925
2016/08/10,0.51765,0.8176,1.2037,0.904,0.9615,1.0108,1.064,1.1215,1.1825,1.2415,1.3967,1.579,1.6821,1.7575
2016/08/11,0.50765,0.817,1.20395,0.9245,0.9985,1.057,1.1135,1.172,1.2315,1.2907,1.4429,1.6157,1.714,1.7848
2016/08/12,0.50665,0.81825,1.2067,0.8935,0.9595,1.0118,1.065,1.1223,1.183,1.2427,1.398,1.5707,1.668,1.7365
2016/08/15,0.50744,0.80411,1.19744,0.886,0.9595,1.0195,1.0815,1.1453,1.211,1.2742,1.4355,1.612,1.712,1.783
2016/08/16,0.50744,0.80128,1.19456,0.9,0.9783,1.0395,1.1,1.1624,1.225,1.2845,1.4385,1.6124,1.7105,1.78
2016/08/17,0.51411,0.81128,1.20678,0.9046,0.976,1.0345,1.093,1.1528,1.214,1.2725,1.4225,1.5871,1.681,1.745
2016/08/18,0.51244,0.811,1.21011,0.8965,0.9615,1.0158,1.075,1.1355,1.198,1.258,1.413,1.5825,1.6785,1.7452
2016/08/19,0.52106,0.81711,1.21456,0.925,1.001,1.0612,1.1212,1.1801,1.2402,1.2971,1.4422,1.6043,1.696,1.759
2016/08/22,0.52217,0.82544,1.229,0.9295,0.994,1.046,1.0992,1.1525,1.2085,1.2618,1.4005,1.5535,1.6405,1.6985
2016/08/23,0.52439,0.82544,1.229,0.9315,0.9997,1.0525,1.103,1.1557,1.211,1.2642,1.4005,1.5481,1.6285,1.6835
2016/08/24,0.51994,0.82544,1.22344,0.92,0.9885,1.0435,1.0985,1.1548,1.214,1.2705,1.4123,1.5575,1.635,1.6875
2016/08/25,0.52383,0.82933,1.22428,0.938,1.015,1.075,1.1305,1.1858,1.243,1.298,1.4353,1.5852,1.666,1.721
2016/08/26,0.52439,0.83344,1.2315,0.9735,1.0662,1.132,1.193,1.249,1.306,1.3582,1.4882,1.6238,1.6962,1.7425
2016/08/30,0.52322,0.84211,1.2445,0.955,1.0365,1.095,1.1485,1.2,1.252,1.302,1.428,1.5651,1.64,1.6875
2016/08/31,0.52489,0.83933,1.2445,0.966,1.0523,1.113,1.1682,1.2205,1.273,1.3225,1.4472,1.5808,1.6532,1.6982
2016/09/01,0.52294,0.83567,1.25122,0.9525,1.0348,1.0968,1.1531,1.2058,1.2595,1.3105,1.439,1.578,1.653,1.7013
2016/09/02,0.52572,0.83511,1.24706,0.9593,1.0395,1.0995,1.1548,1.2075,1.267,1.3238,1.4618,1.6128,1.6935,1.747
2016/09/06,0.51656,0.84067,1.25006,0.9255,0.9833,1.0301,1.0795,1.1318,1.1905,1.2465,1.3893,1.5485,1.6337,1.692
2016/09/07,0.51322,0.83356,1.23361,0.9303,0.9893,1.0352,1.0849,1.135,1.192,1.2475,1.3898,1.552,1.64,1.7007
2016/09/08,0.51822,0.84544,1.23472,0.9614,1.0293,1.082,1.136,1.1893,1.2467,1.3035,1.4471,1.611,1.7017,1.764
2016/09/09,0.52689,0.85222,1.25,0.9735,1.051,1.1143,1.1768,1.239,1.3047,1.3671,1.5245,1.6965,1.7895,1.8554
2016/09/12,0.52772,0.85578,1.25528,0.958,1.0255,1.0845,1.1473,1.211,1.2785,1.3435,1.507,1.6835,1.778,1.8445
2016/09/13,0.52428,0.85028,1.24894,0.9611,1.041,1.109,1.1793,1.25,1.3232,1.3925,1.565,1.7463,1.8435,1.9115
2016/09/14,0.52956,0.85389,1.25283,0.9388,1.0092,1.0739,1.1423,1.2125,1.2845,1.3545,1.5285,1.718,1.8188,1.8925
2016/09/15,0.53094,0.85656,1.25217,0.927,0.9892,1.0506,1.1205,1.192,1.2675,1.3392,1.521,1.7185,1.8235,1.9015
2016/09/16,0.53178,0.85711,1.24733,0.9428,1.0154,1.081,1.1475,1.216,1.2855,1.353,1.525,1.7123,1.8135,1.8858
2016/09/19,0.53617,0.86067,1.25656,0.961,1.038,1.1055,1.1725,1.24,1.3095,1.377,1.546,1.729,1.828,1.898
2016/09/20,0.54306,0.86589,1.25939,0.964,1.0373,1.101,1.164,1.229,1.2975,1.3645,1.535,1.7165,1.8147,1.885
2016/09/21,0.54633,0.86333,1.25878,0.962,1.0363,1.0987,1.1591,1.2206,1.284,1.3458,1.5037,1.6761,1.7702,1.8355
2016/09/22,0.52528,0.85672,1.24833,0.955,1.0255,1.0824,1.1365,1.1923,1.251,1.3075,1.4589,1.629,1.7205,1.7855
2016/09/23,0.52222,0.85294,1.24472,0.947,1.016,1.0726,1.1283,1.1863,1.248,1.307,1.463,1.6385,1.7325,1.8005
2016/09/26,0.52444,0.85294,1.24444,0.9325,0.9935,1.0437,1.0962,1.1515,1.212,1.2704,1.4265,1.6045,1.7005,1.7705
2016/09/27,0.52667,0.85378,1.24194,0.9375,0.999,1.0487,1.098,1.1505,1.206,1.2605,1.4079,1.5743,1.6637,1.7275
2016/09/28,0.52438,0.83769,1.23363,0.9325,0.996,1.0495,1.103,1.158,1.216,1.2727,1.4225,1.588,1.6775,1.739
2016/09/29,0.52722,0.84561,1.23778,0.9325,0.9928,1.043,1.0957,1.1492,1.21,1.2683,1.42,1.5875,1.6768,1.7375
2016/09/30,0.53111,0.85367,1.23972,0.946,1.013,1.068,1.1235,1.1808,1.2415,1.3005,1.4558,1.626,1.7171,1.779
2016/10/03,0.52833,0.85789,1.24778,0.957,1.0255,1.0824,1.1395,1.1988,1.2615,1.3207,1.4776,1.651,1.7435,1.8068
2016/10/04,0.52722,0.86433,1.25139,0.971,1.0495,1.113,1.177,1.241,1.3085,1.3726,1.5375,1.7145,1.8085,1.8725
2016/10/05,0.52567,0.86794,1.25578,0.9835,1.066,1.132,1.194,1.257,1.324,1.3882,1.552,1.7295,1.825,1.8895
2016/10/06,0.52956,0.87156,1.26244,0.9925,1.086,1.1587,1.227,1.2935,1.36,1.4225,1.5826,1.7571,1.8495,1.9115
2016/10/07,0.529,0.87606,1.26222,0.984,1.068,1.1375,1.2035,1.2687,1.335,1.3967,1.556,1.7339,1.8285,1.893
2016/10/11,0.53067,0.8775,1.2635,1.005,1.1007,1.1745,1.2435,1.311,1.378,1.4425,1.6045,1.7855,1.8812,1.9471
2016/10/12,0.53456,0.88111,1.26367,0.9945,1.0863,1.1595,1.2306,1.3005,1.3713,1.4385,1.6055,1.787,1.883,1.949
2016/10/13,0.53456,0.88,1.26228,0.9829,1.0645,1.1333,1.2045,1.2739,1.344,1.4099,1.5774,1.7596,1.855,1.9215
2016/10/14,0.53567,0.88167,1.26228,0.9755,1.064,1.1435,1.2218,1.2981,1.3752,1.449,1.6291,1.8224,1.924,1.9955
2016/10/17,0.52789,0.87761,1.26433,0.9595,1.041,1.1167,1.1947,1.2725,1.3493,1.4213,1.599,1.789,1.8889,1.9595
2016/10/18,0.52567,0.88122,1.26072,0.951,1.0258,1.0955,1.169,1.243,1.32,1.3918,1.5715,1.7641,1.866,1.938
2016/10/19,0.52456,0.88067,1.25572,0.9585,1.032,1.0995,1.1721,1.2457,1.3221,1.3956,1.5755,1.7671,1.8669,1.9378
2016/10/20,0.524,0.88178,1.25628,0.9805,1.0611,1.1308,1.2042,1.2773,1.3516,1.4215,1.5954,1.7799,1.877,1.943
2016/10/21,0.534,0.88178,1.25711,0.983,1.061,1.1275,1.1966,1.2655,1.3371,1.4047,1.5748,1.759,1.8563,1.9235
2016/10/24,0.534,0.88372,1.25572,0.9948,1.0808,1.1531,1.2245,1.2957,1.3665,1.4343,1.6027,1.7862,1.884,1.9515
2016/10/25,0.53589,0.88567,1.26044,0.9978,1.0838,1.1553,1.226,1.2955,1.3655,1.4314,1.5976,1.778,1.8735,1.939
2016/10/26,0.53478,0.89039,1.261,1.004,1.095,1.1741,1.2515,1.3269,1.4015,1.4718,1.6448,1.8286,1.9258,1.992
2016/10/27,0.53433,0.88733,1.25878,1.0055,1.1075,1.196,1.2835,1.3685,1.45,1.525,1.7065,1.8968,1.996,2.0635
2016/10/28,0.53267,0.88594,1.25822,0.9925,1.087,1.1735,1.2615,1.3488,1.4348,1.514,1.706,1.9005,2.001,2.0708
2016/10/31,0.53378,0.88428,1.256,0.989,1.08,1.1621,1.2475,1.3323,1.4165,1.4955,1.684,1.8735,1.9718,2.0375
2016/11/01,0.53044,0.88094,1.25656,0.981,1.07,1.1505,1.2355,1.3217,1.4095,1.4917,1.687,1.8773,1.9751,2.0407
2016/11/02,0.532,0.87567,1.24822,0.9665,1.0485,1.1255,1.2095,1.2951,1.3845,1.4671,1.663,1.8603,1.962,2.0325
2016/11/03,0.53256,0.88094,1.24711,0.97,1.0503,1.1285,1.2135,1.2997,1.3882,1.4723,1.6707,1.8742,1.9798,2.0543
2016/11/04,0.53533,0.88261,1.24544,0.9592,1.0335,1.1094,1.1886,1.2695,1.3573,1.4409,1.6388,1.8375,1.94,2.012
2016/11/07,0.53533,0.88678,1.25156,0.9845,1.0733,1.1574,1.2438,1.3294,1.416,1.4975,1.69,1.8835,1.9835,2.051
2016/11/08,0.537,0.88233,1.25378,0.997,1.099,1.188,1.2781,1.3673,1.4525,1.5315,1.7205,1.907,2.0035,2.068
2016/11/09,0.53644,0.8865,1.24267,1.0048,1.1438,1.2786,1.4085,1.524,1.626,1.718,1.927,2.1244,2.225,2.294
2016/11/10,0.53817,0.90206,1.25822,1.012,1.1717,1.339,1.4836,1.6073,1.714,1.8079,2.02,2.2205,2.3215,2.391
2016/11/11,0.53817,0.90567,1.26211,1.0116,1.1681,1.333,1.475,1.6069,1.713,1.8069,2.0185,2.22,2.2962,2.379
2016/11/14,0.54206,0.91122,1.27489,1.0505,1.244,1.4375,1.597,1.7277,1.838,1.932,2.1373,2.318,2.4067,2.462
2016/11/15,0.55011,0.90622,1.27211,1.044,1.2365,1.422,1.571,1.693,1.7995,1.8888,2.0834,2.2575,2.3423,2.3915
2016/11/16,0.55456,0.90872,1.27544,1.0475,1.2398,1.4215,1.5735,1.6985,1.805,1.8942,2.0805,2.2424,2.3185,2.359
2016/11/17,0.56178,0.91122,1.27489,1.0725,1.28,1.4675,1.6275,1.7586,1.8675,1.959,2.149,2.3186,2.398,2.442
2016/11/18,0.566,0.91622,1.27933,1.081,1.2997,1.5005,1.6725,1.8139,1.9258,2.0161,2.2035,2.3633,2.435,2.4715
2016/11/21,0.56778,0.91983,1.27433,1.0793,1.284,1.477,1.637,1.7673,1.8755,1.964,2.1486,2.3095,2.3825,2.4205
2016/11/22,0.58422,0.92483,1.27822,1.0825,1.2805,1.4665,1.6255,1.755,1.8603,1.948,2.1335,2.3005,2.3775,2.42
2016/11/23,0.592,0.93011,1.27989,1.104,1.315,1.5095,1.6727,1.8038,1.9075,1.9922,2.1705,2.3293,2.4018,2.4405
2016/11/24,0.60256,0.93706,1.28878,1.104,1.3395,1.509,1.686,1.8065,1.901,1.9815,2.172,2.331,2.4039,2.4394
2016/11/25,0.60589,0.93733,1.28989,1.115,1.3305,1.5262,1.6865,1.816,1.917,2.0058,2.1838,2.3365,2.4065,2.441
2016/11/28,0.60561,0.93511,1.28989,1.097,1.303,1.4891,1.645,1.7706,1.8765,1.963,2.1477,2.3092,2.3815,2.4195
2016/11/29,0.61672,0.93067,1.29267,1.086,1.288,1.4718,1.6247,1.749,1.8542,1.94,2.1237,2.2868,2.36,2.3983
2016/11/30,0.62367,0.93417,1.28878,1.1035,1.3197,1.5195,1.6837,1.817,1.929,2.0208,2.2143,2.381,2.4555,2.4945
2016/12/01,0.6345,0.94167,1.291,1.1175,1.3485,1.5598,1.7345,1.874,1.991,2.0869,2.2863,2.453,2.5269,2.564
2016/12/02,0.64667,0.94639,1.29156,1.101,1.31,1.508,1.6763,1.8133,1.93,2.0253,2.2265,2.4002,2.477,2.5185
2016/12/05,0.65194,0.94806,1.291,1.1157,1.338,1.542,1.7075,1.841,1.954,2.0466,2.241,2.4125,2.488,2.5275
2016/12/06,0.64889,0.95083,1.29322,1.1195,1.3427,1.5441,1.7075,1.8403,1.9525,2.0465,2.2443,2.4203,2.4985,2.541
2016/12/07,0.65417,0.95083,1.29322,1.1128,1.3205,1.509,1.667,1.795,1.905,1.9965,2.1898,2.3651,2.4418,2.4835
2016/12/08,0.66389,0.95306,1.29322,1.1209,1.3395,1.54,1.7095,1.847,1.965,2.0628,2.271,2.4539,2.535,2.58
2016/12/09,0.68,0.9565,1.296,1.135,1.3675,1.5801,1.759,1.9036,2.025,2.1248,2.3352,2.519,2.6005,2.6435
2016/12/12,0.69472,0.95872,1.29878,1.1378,1.3685,1.5794,1.7545,1.8993,2.0227,2.1245,2.3414,2.5296,2.6128,2.657
2016/12/13,0.70389,0.96344,1.29822,1.149,1.386,1.5963,1.77,1.9106,2.028,2.1249,2.3293,2.5086,2.5888,2.6283
2016/12/14,0.70728,0.97039,1.29822,1.209,1.494,1.728,1.9134,2.0573,2.1698,2.2597,2.4445,2.607,2.6773,2.7079
